"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tb927.8.730",1.15627184031768e-24,1.70797658914731,0.365,0.076,1.02757878449032e-20
"Tb927.11.5300",1.1797010630778e-24,2.85386078267657,0.22,0.018,1.04840033475724e-20
"Tb927.11.2340",1.27642614069178e-24,1.60128401872362,0.404,0.097,1.13435991123279e-20
"Tb927.2.2430",1.52870959003584e-24,1.46162253518973,0.34,0.064,1.35856421266485e-20
"Tb927.10.2650",1.95951481156038e-24,2.97931742039096,0.209,0.014,1.74142081303371e-20
"Tb927.9.5890",2.3281343448071e-24,2.19640398494789,0.259,0.032,2.06901299223007e-20
"Tb927.1.3170",2.64661461275791e-24,2.37610858886787,0.241,0.025,2.35204640635795e-20
"Tb927.5.3560",2.69440604438118e-24,2.97275179977481,0.213,0.016,2.39451865164156e-20
"Tb927.10.11970",2.78135193997477e-24,2.96669530204524,0.202,0.013,2.47178746905558e-20
"Tb927.11.3230",3.07997879468408e-24,-2.06696553193755,0.348,0.58,2.73717715483575e-20
"Tb927.8.6630",3.64959739198157e-24,1.15759916780471,0.61,0.212,3.24339720225402e-20
"Tb927.8.4320",3.9822493821432e-24,1.60145767401309,0.411,0.1,3.53902502591066e-20
"Tb927.1.1500",3.99916831334051e-24,1.2961351071459,0.504,0.145,3.55406088006571e-20
"Tb927.6.2490",4.03199595292777e-24,1.37388893525725,0.475,0.132,3.58323480336691e-20
"Tb927.9.9990",4.52076786043351e-24,1.85918294289688,0.319,0.057,4.01760639756726e-20
"Tb927.1.540",5.16130475571001e-24,-3.75497178982397,0.071,0.382,4.58685153639949e-20
"Tb927.11.2230",5.24657088063296e-24,1.84986370704855,0.323,0.059,4.66262754161851e-20
"Tb927.9.7890",5.25159627778535e-24,3.10705367162586,0.206,0.014,4.66709361206784e-20
"Tb927.8.7120",7.12225490391135e-24,1.25706142705453,0.365,0.075,6.32954793310602e-20
"Tb927.7.3980",9.16058131060296e-24,1.65910382626822,0.418,0.11,8.14100861073285e-20
"Tb927.9.8420",1.01457413791894e-23,-2.52665578915185,0.287,0.527,9.01652036368559e-20
"Tb927.11.10620",1.07396330324113e-23,1.44955015610701,0.369,0.078,9.54431187590396e-20
"Tb927.11.16820",1.12221945924143e-23,1.16236764701328,0.713,0.298,9.97316433427855e-20
"Tb927.9.9940",1.13452443744764e-23,2.54749754037494,0.227,0.022,1.00825186755971e-19
"Tb927.6.2230",1.58053839329625e-23,2.71660014460227,0.234,0.025,1.40462447012237e-19
"Tb927.11.2130",1.66931258224695e-23,1.94616115164526,0.262,0.035,1.48351809184286e-19
"Tb927.11.1390",1.84671150477559e-23,1.87620392124106,0.27,0.038,1.64117251429407e-19
"Tb927.6.3090",1.99389167351854e-23,1.47095905976439,0.365,0.078,1.77197153025593e-19
"Tb927.11.2180",2.39302661182578e-23,3.44621624865411,0.181,0.008,2.12668274992957e-19
"Tb927.8.2540",2.71532544833556e-23,4.41767563866785,0.163,0.003,2.41310972593581e-19
"Tb927.3.4830",2.94696321214824e-23,-3.37511921652642,0.096,0.403,2.61896620663614e-19
"Tb927.7.7050",2.94837770180527e-23,3.31678054075282,0.195,0.013,2.62022326359434e-19
"Tb927.11.13230",3.1593701217717e-23,1.14371913703611,0.603,0.213,2.80773222721851e-19
"Tb927.10.2900",3.44693850435065e-23,1.26138157316445,0.486,0.143,3.06329424881642e-19
"Tb927.7.3660",3.555717242251e-23,3.63426199060199,0.184,0.01,3.15996591318846e-19
"Tb927.8.6490",3.88824499258854e-23,2.49245130233698,0.22,0.021,3.45548332491343e-19
"Tb927.6.660",4.36991984354606e-23,1.65122103502427,0.323,0.062,3.88354776495938e-19
"Tb927.3.5080",4.37031159002184e-23,1.44536889628247,0.461,0.134,3.88389591005241e-19
"Tb927.11.6440",4.41384304246172e-23,0.981906254658093,0.801,0.39,3.92258231183573e-19
"Tb927.6.1190",4.72546377118935e-23,3.17697901165308,0.199,0.014,4.19951965345598e-19
"Tb927.11.16770",4.74568033916683e-23,1.3007649060255,0.422,0.108,4.21748611741757e-19
"Tb927.4.4570",5.11696795552911e-23,1.65980194897983,0.305,0.054,4.54744942207872e-19
"Tb927.10.10590",5.11862517849154e-23,-3.57971058664124,0.074,0.376,4.54892219612543e-19
"Tb927.11.5630",5.3166228115054e-23,2.8594122981635,0.213,0.019,4.72488269258485e-19
"Tb927.11.6590",5.8603419198576e-23,1.98640096442109,0.273,0.041,5.20808586417745e-19
"Tb927.3.5640",6.14742557532725e-23,2.73000821668706,0.213,0.019,5.46321710879333e-19
"Tb927.10.12890",6.45419950982445e-23,1.75306240703398,0.259,0.035,5.73584710438098e-19
"Tb927.10.11220",9.00247619101074e-23,2.45201827975271,0.199,0.014,8.00050059095125e-19
"Tb927.11.1980",9.50837381590498e-23,1.30936631994812,0.507,0.158,8.45009181019475e-19
"Tb927.9.12550",9.53586319638053e-23,-3.17980748606996,0.131,0.425,8.47452162262338e-19
"Tb927.8.1790",1.12762586709339e-22,1.22244023971271,0.457,0.127,1.0021211080859e-18
"Tb927.1.880",1.23479737990523e-22,1.82013905354568,0.28,0.045,1.09736443152178e-18
"Tb927.1.1960",1.24984346353313e-22,2.3311103629969,0.238,0.029,1.11073588604189e-18
"Tb927.8.7500",1.32075542659812e-22,2.90923249278504,0.206,0.018,1.17375534761775e-18
"Tb927.11.3080",1.50212863329219e-22,1.74686397577681,0.252,0.033,1.33494171640677e-18
"Tb927.6.3110",1.57213503537137e-22,3.12966695203769,0.181,0.01,1.39715640593454e-18
"Tb927.11.4000",1.58423416370621e-22,2.58990108924073,0.206,0.018,1.40790890128571e-18
"Tb927.3.5510",1.69285862426595e-22,2.3866249283009,0.223,0.024,1.50444345938515e-18
"Tb927.8.5470",1.82961994019876e-22,-2.83831518000143,0.16,0.444,1.62598324085464e-18
"Tb927.10.9330",1.94742791924838e-22,0.987364133968953,0.567,0.183,1.73067919183603e-18
"Tb927.8.7100",2.07539459168768e-22,1.75792864889269,0.259,0.037,1.84440317363284e-18
"Tb927.9.10230",2.23703982623973e-22,1.41907331753228,0.457,0.135,1.98805729357925e-18
"Tb927.8.6440",2.27905738501567e-22,1.19110600348888,0.543,0.182,2.02539829806343e-18
"Tb927.9.7670",2.47831189112406e-22,1.18579896931891,0.383,0.089,2.20247577764196e-18
"Tb927.10.12710",2.48458182144912e-22,1.87881051013135,0.28,0.046,2.20804786472183e-18
"Tb927.9.10250",2.76645392359531e-22,2.1770290737641,0.227,0.025,2.45854760189916e-18
"Tb927.8.990",2.95130810071991e-22,1.21304906099833,0.652,0.271,2.62282750910978e-18
"Tb927.1.580",3.05764263582e-22,1.0098572677706,0.539,0.174,2.71732701045323e-18
"Tb927.10.9720",3.33619230167713e-22,2.74671652324827,0.199,0.016,2.96487409850047e-18
"Tb927.6.4980",4.23596005231015e-22,-2.1278442958774,0.294,0.538,3.76449769848803e-18
"Tb927.6.2690",4.3479691903663e-22,1.29150369946529,0.408,0.104,3.86404021947853e-18
"Tb927.7.4110",4.39093408748535e-22,2.28615592587992,0.238,0.03,3.90222312354823e-18
"Tb927.9.15420",5.43535461717826e-22,-1.97234610664866,0.362,0.568,4.83039964828632e-18
"Tb927.8.5260",5.82293408459239e-22,-1.6818839245096,0.365,0.594,5.17484152097725e-18
"Tb927.3.2440",6.50508117825028e-22,1.28328488509866,0.365,0.084,5.78106564311102e-18
"Tb927.3.1690",6.7117085237329e-22,1.74376380895712,0.266,0.041,5.96469536504143e-18
"Tb927.5.3850",7.58418981141108e-22,1.66393514242895,0.319,0.065,6.74006948540103e-18
"Tb927.9.1510",8.47395720435786e-22,1.86743122132331,0.28,0.048,7.53080576751283e-18
"Tb927.11.6810",9.03998319069576e-22,2.04466665133238,0.248,0.035,8.03383306157132e-18
"Tb927.7.4390",1.07240147461702e-21,2.5646463943384,0.195,0.016,9.53043190492149e-18
"Tb927.11.5720",1.12362383128037e-21,1.30262040888442,0.34,0.073,9.98564498858861e-18
"Tb927.8.5310",1.15804126274253e-21,2.43177288197969,0.209,0.021,1.02915127019929e-17
"Tb927.10.2770",1.20434941737306e-21,1.31615597814322,0.298,0.054,1.07030532721943e-17
"Tb927.4.3470",1.20977617915673e-21,5.90344262245594,0.145,0.002,1.07512809041659e-17
"Tb927.11.2750",1.36845804675545e-21,2.00594377519771,0.262,0.041,1.21614866615157e-17
"Tb927.3.2110",1.37703540334978e-21,1.58038493148464,0.248,0.035,1.22377136295695e-17
"Tb927.10.13800",1.54455231163359e-21,1.31332253484717,0.362,0.084,1.37264363934877e-17
"Tb927.11.1070",1.56024656246616e-21,1.9162511497993,0.277,0.048,1.38659112006368e-17
"Tb927.7.2100",1.57142775903381e-21,2.28218403257563,0.216,0.024,1.39652784945335e-17
"Tb927.9.13200",1.59869772897644e-21,1.80179077390528,0.255,0.038,1.42076267174136e-17
"Tb927.11.14970",1.73322403450374e-21,2.01893764123637,0.245,0.035,1.54031619946347e-17
"Tb927.10.12800",1.78492166343665e-21,-1.05319122579931,0.621,0.752,1.58625988229615e-17
"Tb927.11.11280",1.85634722746694e-21,1.77117138124673,0.259,0.04,1.64973578104987e-17
"Tb927.2.4060",2.32566186570334e-21,1.84162862889395,0.27,0.045,2.06681570005056e-17
"Tb927.2.4580",2.44668646101303e-21,1.01368835550853,0.454,0.127,2.17437025790228e-17
"Tb927.3.3340",2.5811508228222e-21,2.46590224960941,0.202,0.019,2.29386873624209e-17
"Tb927.9.10400",2.62561713052266e-21,2.3656534687387,0.202,0.019,2.33338594389549e-17
"Tb927.10.13360",2.90021399949314e-21,1.39027065605078,0.319,0.065,2.57742018134955e-17
"Tb927.6.3180",3.21488381756562e-21,1.89200190242991,0.323,0.072,2.85706724867057e-17
"Tb927.8.3220",3.23228752951491e-21,1.9710545649775,0.248,0.037,2.8725339274799e-17
"Tb927.3.3690",3.41974434738659e-21,1.25679715701537,0.415,0.111,3.03912680152246e-17
"Tb927.8.5640",3.57269265379614e-21,1.57724249292919,0.309,0.062,3.17505196142863e-17
"Tb927.6.1160",3.58372978752281e-21,2.80380369210838,0.177,0.011,3.18486066217152e-17
"Tb927.2.4700",3.63006660022739e-21,1.04092723653639,0.447,0.127,3.22604018762208e-17
"Tb927.10.15760",3.85367053156808e-21,1.05853744226092,0.553,0.193,3.42475700140455e-17
"Tb927.9.6470",4.04057424921237e-21,1.89354522277059,0.252,0.038,3.59085833527503e-17
"Tb927.11.13180",4.44622297204752e-21,1.26408331409909,0.355,0.081,3.95135835525863e-17
"Tb927.11.7000",4.78398346398288e-21,1.10352870987643,0.436,0.121,4.25152610444159e-17
"Tb927.10.13720",4.93248908456804e-21,1.82745751947158,0.273,0.048,4.38350304945562e-17
"Tb927.1.2640",5.07641310581648e-21,1.20263816617141,0.436,0.124,4.5114083271391e-17
"Tb927.11.2370",5.07744910153771e-21,1.21813455651416,0.465,0.145,4.51232901653657e-17
"Tb927.5.1090",5.16178163470337e-21,1.04047711480181,0.525,0.174,4.58727533876089e-17
"Tb927.10.14430",6.18336715378329e-21,1.3998117688918,0.34,0.076,5.49515838956721e-17
"Tb927.5.760",6.29732408098822e-21,1.12023790231118,0.543,0.188,5.59643191077424e-17
"Tb927.7.4180",7.62347006278284e-21,1.15884302386154,0.461,0.137,6.77497784479511e-17
"Tb927.11.3030",8.01705595509052e-21,1.37886617796665,0.351,0.083,7.12475762728895e-17
"Tb927.8.4230",8.22855175239612e-21,3.77924222405475,0.152,0.005,7.31271394235443e-17
"Tb927.6.3950",8.27815134230561e-21,1.28288036205626,0.365,0.089,7.356793097907e-17
"Tb927.10.450",8.31076569317835e-21,0.998192893141597,0.652,0.269,7.3857774715276e-17
"Tb927.10.880",9.14787416358897e-21,1.54676920405209,0.252,0.038,8.12971576918152e-17
"Tb927.8.1600",1.08502672666929e-20,1.23330212451928,0.365,0.089,9.64263251990996e-17
"Tb927.9.9280",1.26453705756389e-20,1.74153533053155,0.273,0.048,1.12379408305703e-16
"Tb927.6.4750",1.60479444863136e-20,2.57096874903983,0.177,0.013,1.42618082649869e-16
"Tb927.2.2130",1.82296820191676e-20,1.32225102710391,0.397,0.108,1.62007184104342e-16
"Tb927.10.1120",1.86441582580066e-20,1.70873138904287,0.245,0.037,1.65690634438905e-16
"Tb927.7.1090",2.21258750029998e-20,1.58265567419741,0.319,0.07,1.96632651151659e-16
"Tb927.11.7150",2.38057892763027e-20,1.82221257579685,0.227,0.03,2.11562049298502e-16
"Tb927.5.590",2.49245098431347e-20,2.30383934776557,0.195,0.019,2.21504118975938e-16
"Tb927.8.6730",2.66705095150577e-20,-5.59807799154675,0.011,0.269,2.37020818060318e-16
"Tb927.4.2300",3.31817323241644e-20,2.68714914732601,0.184,0.016,2.94886055164849e-16
"Tb927.3.4960",3.67898461509121e-20,2.97528819137298,0.16,0.008,3.26951362743156e-16
"Tb927.9.8820",3.87422856688686e-20,2.33905578887532,0.202,0.022,3.44302692739235e-16
"Tb927.3.2900",3.99059122718222e-20,1.03406431998325,0.408,0.11,3.54643842359684e-16
"Tb927.10.7500",4.16541157696461e-20,2.01268341675895,0.227,0.032,3.70180126844845e-16
"Tb927.6.2790",4.41855267871246e-20,0.983549914835729,0.546,0.189,3.92676776557176e-16
"Tb927.10.15170",4.94751276338071e-20,1.7184233762898,0.277,0.053,4.39685459281643e-16
"Tb927.10.9910",5.06715521783717e-20,1.73590526101791,0.245,0.038,4.50318084209189e-16
"Tb927.9.15190",5.12662695108509e-20,-2.40399263404236,0.184,0.452,4.55603337142932e-16
"Tb927.9.1980",6.10042114471654e-20,1.65493078816864,0.255,0.043,5.42144427130959e-16
"Tb927.6.450",6.15573221608699e-20,-6.89129432632109,0.007,0.26,5.47059922043651e-16
"Tb927.11.2140",6.33670020402213e-20,1.95926482000528,0.23,0.033,5.63142547131447e-16
"Tb927.6.4490",6.6229834114578e-20,4.57734355030667,0.145,0.005,5.88584535776254e-16
"Tb927.11.10560",6.69855923277131e-20,0.973096433117351,0.472,0.146,5.95300959016387e-16
"Tb927.10.3510",6.83685518200501e-20,1.61664190559735,0.223,0.03,6.07591320024785e-16
"Tb927.9.12680",7.52339134122793e-20,1.29261880050395,0.358,0.091,6.68603788494926e-16
"Tb927.4.1330",9.40254435594843e-20,0.97881930880471,0.578,0.212,8.35604116913137e-16
"Tb927.1.2990",9.56035522680028e-20,3.46948759093705,0.156,0.008,8.49628769005741e-16
"Tb927.8.7390",9.85434924195375e-20,2.09437350029493,0.213,0.027,8.7575601713243e-16
"Tb927.9.6920",1.00441217423012e-19,1.93366230647785,0.209,0.025,8.92621099238306e-16
"Tb927.11.7020",1.16813503872225e-19,0.965001376145503,0.454,0.137,1.03812160891246e-15
"Tb927.7.2120",1.26563272087201e-19,1.0539909230299,0.493,0.161,1.12476779903895e-15
"Tb927.7.4190",1.34219568131612e-19,1.45283601809643,0.319,0.073,1.19280930198564e-15
"Tb927.10.6370",1.4756032170703e-19,-2.30019473640368,0.255,0.486,1.31136857901038e-15
"Tb927.11.10670",1.56616891189959e-19,3.5115522166993,0.16,0.01,1.39185431200517e-15
"Tb927.11.6380",1.62656085456707e-19,3.91061973749274,0.149,0.006,1.44552463145375e-15
"Tb927.11.750",1.71431584342273e-19,2.07542736424685,0.227,0.033,1.52351249004978e-15
"Tb927.8.6370",2.13842713969968e-19,1.61636432834789,0.252,0.043,1.90042019905111e-15
"Tb927.6.950",2.14283422770749e-19,1.52784802925169,0.266,0.049,1.90433677816364e-15
"Tb927.11.6120",2.30815133562984e-19,-3.50083367372037,0.064,0.33,2.05125409197424e-15
"Tb927.10.11780",2.43211225385931e-19,2.25605073950387,0.209,0.027,2.16141816000477e-15
"Tb927.11.13400",2.43977991337309e-19,1.96734951818894,0.206,0.025,2.16823240901466e-15
"Tb927.3.1120",2.54288280936229e-19,0.937869723891205,0.695,0.317,2.25985995268027e-15
"Tb927.6.3870",2.66678960816607e-19,2.12360053690059,0.206,0.025,2.36997592477719e-15
"Tb927.10.7040",3.11846426459535e-19,2.93346597033743,0.163,0.011,2.77137919194588e-15
"Tb927.5.2010",3.15701308296668e-19,1.82329050276369,0.298,0.068,2.80563752683249e-15
"Tb927.11.4180",3.16502081270358e-19,1.89345260994066,0.209,0.027,2.81275399624967e-15
"Tb927.2.2140",3.34554237838195e-19,2.13117463712995,0.22,0.032,2.97318351166804e-15
"Tb927.5.1250",3.46066633377489e-19,2.64546057153351,0.177,0.016,3.07549417082575e-15
"Tb927.3.3970",3.51208632301713e-19,1.41819008228462,0.312,0.072,3.12119111526532e-15
"Tb927.10.7410",3.6422137864764e-19,1.21561428508342,0.401,0.115,3.23683539204157e-15
"Tb927.5.1810",3.75516869608988e-19,-1.76194756428517,0.39,0.572,3.33721842021508e-15
"Tb927.11.15160",3.86181506711338e-19,1.08765701875641,0.525,0.191,3.43199505014366e-15
"Tb927.10.8920",4.19791579415643e-19,1.90016455794973,0.191,0.021,3.73068776626682e-15
"Tb927.10.11080",4.5163930707416e-19,1.14148301107087,0.394,0.111,4.01371852196806e-15
"Tb927.10.14290",4.72835612173802e-19,1.57008696549921,0.262,0.049,4.20209008538858e-15
"Tb927.4.260",4.99706527543003e-19,-3.92829588252178,0.043,0.299,4.44089191027467e-15
"Tb927.8.2520",6.11373566504009e-19,0.992881092972024,0.511,0.177,5.43327688552113e-15
"Tb927.8.2550",6.40760554082322e-19,1.03463787717797,0.348,0.088,5.69443904412959e-15
"Tb927.1.2730",6.84617353774961e-19,1.12858751697179,0.355,0.091,6.08419442299807e-15
"Tb927.7.1220",7.0175973557612e-19,1.64654453507577,0.277,0.056,6.23653877006498e-15
"Tb927.11.11680",7.29786919884797e-19,0.924995262917324,0.574,0.218,6.48561635701619e-15
"Tb927.11.2850",7.4903369933901e-19,1.1526141386769,0.348,0.088,6.65666248602578e-15
"Tb927.3.2010",7.99170053108502e-19,2.31758194356279,0.184,0.019,7.10222426197526e-15
"Tb927.5.2890",8.28975393103015e-19,1.62835127322883,0.199,0.024,7.36710431850649e-15
"Tb927.4.2880",8.33994626137226e-19,2.22818808477711,0.188,0.021,7.41171024248153e-15
"Tb927.9.7550",8.51086516790402e-19,1.69778716562006,0.248,0.045,7.5636058747163e-15
"Tb927.10.5450",8.61835289083889e-19,2.00654741240548,0.206,0.027,7.65913021408852e-15
"Tb927.8.870",8.77481999511374e-19,0.93223546224162,0.72,0.334,7.79818252965758e-15
"Tb927.10.11860",9.79096929214346e-19,1.65183712013049,0.284,0.061,8.70123440992789e-15
"Tb927.11.10900",1.00530861522059e-18,1.62983591096911,0.238,0.04,8.93417766346534e-15
"Tb927.9.9290",1.08063838572703e-18,1.19503262772774,0.422,0.132,9.60363333395614e-15
"Tb927.9.12320",1.10499046467496e-18,1.24732110150098,0.344,0.088,9.82005025956637e-15
"Tb927.2.3990",1.1403452476882e-18,2.89113967388773,0.16,0.011,1.0134248216205e-14
"Tb927.11.2500",1.26631727774606e-18,2.11392990309114,0.188,0.021,1.12537616473293e-14
"Tb927.11.11700",1.2684571554762e-18,2.12122302859277,0.191,0.022,1.1272778740717e-14
"Tb927.11.6400",1.28252604204765e-18,1.98453996812073,0.248,0.046,1.13978089356774e-14
"Tb927.10.15720",1.29113348266499e-18,1.55394311072311,0.287,0.062,1.14743032604438e-14
"Tb927.6.5150",1.52222456354664e-18,1.56010289179348,0.259,0.049,1.3528009696239e-14
"Tb927.11.6350",1.62362915521426e-18,1.85504693351228,0.213,0.03,1.44291923023892e-14
"Tb927.7.6360",1.6511701745301e-18,2.02219366539403,0.191,0.022,1.4673949341049e-14
"Tb927.2.5760",1.97122462157221e-18,1.45436624108094,0.238,0.04,1.75182732119122e-14
"Tb927.8.1720",2.01015983253063e-18,2.99081834340547,0.152,0.01,1.78642904316997e-14
"Tb927.4.4510",2.0751775541759e-18,-2.8515912666937,0.156,0.403,1.84421029239612e-14
"Tb927.5.2790",2.07668051161617e-18,2.60732017478923,0.167,0.014,1.84554597067329e-14
"Tb927.9.13520",2.09812557746515e-18,1.81575241937434,0.234,0.04,1.86460420069328e-14
"Tb927.7.4920",2.52580576976832e-18,-6.81821856211347,0.004,0.236,2.24468358759311e-14
"Tb927.8.1780",2.55073973504012e-18,-2.81150033845313,0.152,0.403,2.26684240253015e-14
"Tb927.6.3480",2.82416879508744e-18,0.983389751094162,0.528,0.193,2.50983880819421e-14
"Tb927.7.6630",3.0781701102988e-18,1.31128547090087,0.316,0.076,2.73556977702255e-14
"Tb927.5.3810",3.14916180724506e-18,2.00785909555185,0.184,0.021,2.79866009809868e-14
"Tb927.2.4240",3.24342180816317e-18,1.99155636709218,0.213,0.032,2.88242896091461e-14
"Tb927.3.3900",3.24529777541504e-18,1.22118724666005,0.362,0.099,2.88409613301135e-14
"Tb927.1.4690",3.25072814767429e-18,1.12720088824567,0.376,0.105,2.88892210483815e-14
"Tb927.6.1130",3.3482565171756e-18,3.74485137347041,0.135,0.005,2.97559556681396e-14
"Tb927.8.6070",3.35546200852572e-18,2.0795282228277,0.209,0.03,2.98199908697681e-14
"Tb927.11.7590",3.40488226700571e-18,2.76046043511863,0.17,0.016,3.02591887068798e-14
"Tb927.10.2990",3.44139272723783e-18,2.84161405508245,0.156,0.011,3.05836571669626e-14
"Tb927.11.830",3.61925235897212e-18,1.61021022084297,0.245,0.045,3.21642957141853e-14
"Tb927.9.10550",3.68609724458795e-18,1.9042216526672,0.209,0.03,3.27583462126531e-14
"Tb927.7.3300",3.70084895156598e-18,2.09064437082052,0.184,0.021,3.28894446325669e-14
"Tb927.11.1170",3.92316325507932e-18,1.68673525996675,0.245,0.045,3.48651518478899e-14
"Tb927.9.13990",4.22154360346902e-18,-1.47410712233651,0.489,0.632,3.75168580040292e-14
"Tb927.8.3150",4.64053092233185e-18,0.943091676131733,0.624,0.258,4.12403983067631e-14
"Tb927.10.520",5.35264181677149e-18,1.6386915906348,0.23,0.04,4.75689278256482e-14
"Tb927.11.2890",5.49393353703624e-18,1.79497493256405,0.216,0.033,4.88245873436411e-14
"Tb927.11.2790",5.7428639575048e-18,2.47831305626311,0.16,0.013,5.10368319903451e-14
"Tb927.11.5040",6.24741723901416e-18,1.50822731153004,0.284,0.064,5.55207970031189e-14
"Tb927.3.3660",6.67312370464779e-18,2.93391776487215,0.149,0.01,5.93040503632049e-14
"Tb927.11.5260",7.37283389303107e-18,2.17369177617581,0.202,0.029,6.55223748073671e-14
"Tb927.9.1600",7.46705847891306e-18,1.13208049672056,0.319,0.08,6.63597487021003e-14
"Tb927.10.2950",7.55844505706131e-18,1.75930212254405,0.23,0.04,6.71719012221039e-14
"Tb927.5.3070",8.06844887171062e-18,1.79486490297591,0.234,0.041,7.17043051228923e-14
"Tb927.11.16710",8.26395230605128e-18,2.51414957377829,0.163,0.014,7.34417441438777e-14
"Tb927.9.6460",8.27756272399584e-18,1.9096702461666,0.195,0.025,7.35626999281511e-14
"Tb927.2.4280",8.33551803559867e-18,1.12283175922383,0.447,0.151,7.40777487823654e-14
"Tb927.11.3240",8.47097148888484e-18,1.16528441431148,0.298,0.068,7.52815236217196e-14
"Tb927.3.980",8.83407826691504e-18,2.49205389120909,0.184,0.022,7.85084535580739e-14
"Tb927.11.2470",9.06358717219116e-18,1.40616210615789,0.227,0.038,8.05480991992629e-14
